Conventions,G,BADC-CSV,1
title,G,GloboLakes: high-resolution global limnology dataset v1
creator,G,Dr Laura Carrea,"Department of Meteorology, University of Reading"
contributor,G,Poppy Townsend,CEDA
long_name,1,GLWD ID,1
type,1,int
comment,1,GLWD ID is the ID number for the lake/waterbody within the Global Lake Water Database
long_name,2,Name,1
type,2,char
comment,2,Name of the water body
long_name,3,Country,1
type,3,char
comment,3,Name of country where water body is situated
long_name,4,Lat centre,degree
type,4,float
comment,4,Latitude for the centre of the water body
long_name,5,Lon centre,degree
type,5,float
comment,5,Longitude for the centre of the water body
long_name,6,Lat min,degree
type,6,float
comment,6,Minimum latitude for the water body
long_name,7,Lat max,degree
type,7,float
comment,7,Maximum latitude for the water body
long_name,8,Lon min,degree
type,8,float
comment,8,Minimum longitude for the water body
long_name,9,Lon max,degree
type,9,float
comment,9,Maximum longitude for the water body
location_name,G,Rutherford Appleton Lab
location,G,global
date_valid,G,2005-01-01,2010-01-01
last_revised_date,G,2015-07-21
history,G,Version 1
observation_station,G,unknown computer at the University of Reading
feature_type,G,point collection
source,G,data were derived from the ESA CCI Land Cover Map
activity,G,the NERC funded GloboLakes project
data
1,2,3,4,5,6,7,8,9
214, Zzzz,Finland,62.0819,28.5903,61.8681,62.3264,27.8736,29.1708
215, Tangra Yumco,China,31.1875,86.7042,30.7542,31.3708,86.3875,86.8125
216, Itaparica dam/Luiz Gonzaga dam,Brazil,-8.8319,-38.4875,-9.1486,-8.7153,-39.1042,-38.2069
217, rrepresa Marimbondo,Brazil,-20.3958,-48.9625,-20.5264,-20.0097,-49.1958,-48.2153
218, ozero Khantayskoye,Russia,68.2792,89.9958,68.2069,68.5236,89.7792,92.4569
219, lago Colhue Huapi,Argentina,-45.5792,-68.7069,-45.6625,-45.2597,-68.9903,-68.5875
220, embalse Ezequiel Ramos Mejia,Argentina,-39.5264,-69.0847,-39.6375,-39.2625,-69.3097,-68.6847
221, lash Wa Juwayan,Afghanistan,31.5069,61.2875,31.1736,31.5847,61.1347,61.4319
222, Peter Pond lake,Canada,56.0208,-108.9458,55.5375,56.1514,-109.1903,-108.4375
223, lac Pipmuacan,Canada,49.5875,-70.4403,49.2958,49.9375,-70.9764,-69.7486
224, lac Minto,Canada,57.2514,-74.8542,57.0653,57.6125,-75.6181,-73.8014
225, South Moose lake,Canada,53.7986,-100.2569,53.6319,54.0569,-100.4792,-99.5986
226, Clinton-Colden lake,Canada,64.1097,-108.5181,63.8986,64.4125,-109.2236,-107.9375
227, Garry lake,Canada,65.8847,-99.8542,65.7153,66.1708,-100.8847,-99.1958
228, ozero Segozerskoye,Russia,63.2847,33.6403,63.1597,63.4903,33.2847,34.1958
229, Zuun Tooroi lake,Russia,50.0764,115.8014,49.9014,50.2375,115.3625,115.9653
230, Dongting lake,China,28.8181,112.6847,28.7125,29.1181,111.9514,113.0903
231, Mangueira lagoon,Brazil,-33.0792,-52.7347,-33.5264,-32.7653,-53.1431,-52.5347
232, Point lake and Redrock lake and Rocknest lake,Canada,65.1847,-112.3708,64.9458,65.6764,-114.5236,-112.0958
233, Chaohu lake,China,31.5097,117.5458,31.4292,31.7236,117.2875,117.8486
234, Belisario DomÃ_nguez/La Angostura,Mexico,16.0431,-92.3986,15.9153,16.3514,-93.0431,-92.1653
235, laguna Tamiahua,Mexico,21.6347,-97.5764,21.2486,22.0819,-97.7736,-97.3792
236, lake Simcoe,Canada,44.4625,-79.3569,44.1958,44.7431,-79.6875,-79.1569
237, Votkinsk reservoir,Russia,56.8542,54.1403,56.7375,57.7986,54.0181,55.5958
238, lago das Brisas,Brazil,-18.2986,-48.9097,-18.5903,-18.0486,-49.1125,-48.2125
239, Ulungur lake,China,47.2431,87.2097,47.0153,47.4236,87.0153,87.5764
240, ozero Pyasino,Russia,70.0153,87.7792,69.4486,70.0903,87.4014,88.1986
241, Sarygamysh lake,Turkmenistan,41.9542,57.3514,41.5597,42.3625,57.0236,57.8681
242, ozero Kovdozero,Russia,66.6819,32.1708,66.4208,66.9375,31.5236,32.4597
243, Toledo Bend reservoir,United States,31.2958,-93.6542,31.1375,31.9125,-93.9486,-93.5681
244, Dead sea,Jordan,31.4597,35.4819,31.3042,31.7653,35.3875,35.5903
245, lago de Izabal,Guatemala,15.4903,-89.1847,15.3597,15.7931,-89.4042,-88.8208
246, Kaminak lake,Canada,62.1431,-95.1708,61.9236,62.4569,-95.5514,-93.9708
247, Sasyqkol,Kazakhstan,46.5708,81.0208,46.4514,46.7125,80.5986,81.2319
248,  reservoir aux Outardes 4,Canada,50.1847,-69.2208,49.6458,50.6653,-69.4569,-68.8792
249, Hirakud reservoir,India,21.5764,83.8153,21.4792,21.8125,83.2264,84.0319
250, Proletarskoye reservoir,Russia,46.3653,42.7042,45.9653,46.5875,41.8486,43.6181
251, Cross lake,Canada,54.6736,-97.8181,54.4792,54.9625,-98.4736,-96.6875
252, lac de Gras,Canada,64.4653,-110.5097,64.3431,64.7264,-111.1847,-109.5764
253, lac Guillaume-Delisle,Canada,56.2153,-76.3264,56.1014,56.5458,-76.6458,-75.9042
254, Ennadai lake,Canada,60.8958,-101.1569,60.6736,61.2542,-101.8236,-100.7764
255, lac Tumba,Zaire,-0.7069,18.0319,-0.9903,-0.5903,17.8042,18.1819
256, lake Chilwa,Malawi,-15.3708,35.7347,-15.5181,-15.0514,35.5403,35.8542
257, laguna de Caratasca and laguna Warunta,Honduras,15.2958,-83.7236,15.1708,15.5264,-84.1375,-83.5486
258, Verkhnetulomskoye reservoir,Russia,68.5847,31.1931,68.0431,68.7347,30.1903,31.7653
259, represa de Tres Irmaos,Brazil,-20.6931,-51.0958,-21.1153,-20.6042,-51.3069,-50.3847
260, X,Tanzania,-8.31,32.71,0.0,0.0,0.0,0.0
261, Yang Zhuo Yong lake/Yamzho Yumco,China,28.8375,90.6042,28.7653,29.1875,90.3681,91.0514
262, lake Kulundinskoye,Russia,53.0181,79.5347,52.8181,53.1458,79.3653,79.7847
263, lac Bardoux et al,Canada,50.9542,-67.7181,50.7625,51.1931,-67.9875,-67.6569
264, Kamilukuak lake,Canada,62.3486,-101.5097,62.0431,62.5208,-102.0458,-101.3458
265, bahia de Caxiuana,Brazil,-1.7181,-51.3097,-2.4292,-1.6431,-51.6153,-51.0597
266, Infiernillo,Mexico,18.6069,-101.7319,18.2431,18.8486,-102.0986,-101.3208
267, lake Beysehir,Turkey,37.7069,31.5486,37.5847,37.9736,31.3069,31.7181
268, lake Biwa,Japan,35.3264,136.1681,34.9736,35.5125,135.8625,136.2764
269, Tulemalu lake,Canada,62.8931,-99.4764,62.7819,63.1986,-99.8319,-99.1236
270, lac Evans,Canada,50.8681,-77.0097,50.6986,51.2347,-77.4431,-76.5819
271, Seletyteniz,Kazakhstan,53.2931,73.2569,53.0181,53.4097,72.7681,73.5097
272, X,China,40.5,90.29,40.1653,40.8458,90.0403,90.4681
273, Kumskoye reservoir,Russia,66.1042,31.0375,65.8042,66.2792,30.5903,31.3875
274, Roseires reservoir,Sudan,11.6292,34.3764,11.2375,11.8069,34.3264,34.9403
275, Clinton-Colden lake,Canada,63.9542,-107.4653,63.6736,64.2042,-107.9292,-107.0153
276, lake Powell,United States,37.0625,-111.2958,36.8958,37.9069,-111.5681,-110.3764
277, lago de Coari,Brazil,-4.0931,-63.3597,-4.5681,-3.9875,-63.7264,-63.1319
278, lake Mead,United States,36.1264,-114.4819,35.9986,36.6292,-114.8764,-113.9097
279, lake Assad,Syria,35.9236,38.2931,35.7847,36.3819,38.0181,38.5708
280, Big Trout lake,Canada,53.7181,-89.9819,53.6514,53.9042,-90.4486,-89.5958
281, Dore lake,Canada,54.7764,-107.2764,54.6236,54.9181,-107.5875,-106.9958
282, lac Sakami,Canada,53.4014,-76.5958,52.9542,53.4903,-77.0097,-76.3986
283, lagoa Araca et al,Brazil,-1.7625,-55.8986,-1.7903,-1.2986,-56.6569,-55.8625
284, golfete de Coro,Venezuela,11.5736,-69.8375,11.4208,11.6958,-70.0069,-69.7292
285, lake St Joseph,Canada,51.0903,-90.5986,50.8875,51.2153,-91.4264,-90.1903
286, lake Murray,Papua New Guinea,-7.1431,141.5042,-7.2736,-6.6958,141.2653,141.6514
287, Gaoyou lake,China,32.8458,119.3458,32.6931,33.0875,119.0431,119.4292
288, Highrock lake,Canada,55.8986,-100.4208,55.5069,56.1597,-101.2153,-99.9375
289, Srisailam Dam reservoir,India,15.9792,78.3736,15.8264,16.1847,77.9208,78.7208
290, Michikamau lake,Canada,53.6653,-65.2597,53.0542,53.7931,-65.6181,-64.6014
291, Buir lake,Mongolia,47.8181,117.7125,47.6431,47.9736,117.5014,117.9042
292, Selwyn lake,Canada,60.0514,-104.3681,59.7153,60.2931,-105.0153,-104.1292
293, Banana river,United States,28.7208,-80.7986,27.6708,28.7986,-80.8514,-80.3792
294, Khar lake,Mongolia,48.1292,93.2597,47.8792,48.2181,93.0069,93.4264
295, lake Taupo,New Zealand,-38.7958,175.9292,-38.9542,-38.6569,175.7264,176.0875
296, Shardara reservoir,Kazakhstan,41.1319,68.1903,40.9847,41.2681,67.9014,68.5736
297, Ebinur lake,China,44.8653,83.0125,44.7431,45.0153,82.6681,83.1736
298, Kentucky lake,United States,36.4208,-88.0625,35.5042,37.0153,-88.2875,-87.8792
299, Buffalo lake,Canada,60.2264,-115.3292,60.0875,60.3653,-115.9292,-115.0708
300, Eling lake/Ngoring lake,China,34.8931,97.7069,34.7681,35.1014,97.5236,97.9042
301, Cross lake,Canada,54.9931,-97.7958,54.7736,55.2236,-98.3792,-97.2403
302, Hala lake/Har lake,China,38.3014,97.5875,38.1931,38.4153,97.4014,97.7875
303, North Moose lake,Canada,54.1569,-100.1431,53.8458,54.2597,-100.5542,-99.8042
304, Fagnano lake/Cami lake,Argentina,-54.5486,-67.7375,-54.6125,-54.4986,-68.8069,-67.2208
305, lagune Ebrie,Ivory Coast,5.2903,-4.2875,5.1653,5.4431,-4.8097,-3.7153
306, lac Lagdo,Cameroon,8.9319,13.8597,8.7042,9.0597,13.6181,14.0986
307, Zzzz,Argentina,-29.9125,-66.5514,-30.0069,-29.9042,-66.7569,-66.5486
308, Zzzz,Ecuador,-0.8875,-79.6958,-0.9264,-0.6042,-79.8347,-79.4875
309, Zzzz,United States,41.0236,-113.5208,40.7347,41.2958,-113.6431,-113.2958
310, lake Balaton,Hungary,46.9792,18.0736,46.7069,47.0597,17.2458,18.1653
311, Atlin lake,Canada,59.3625,-133.6875,59.1153,60.0264,-134.1653,-133.5819
312, Ayakkum lake,China,37.5486,89.4292,37.4514,37.6347,89.0653,89.7153
313, Scott lake and Wignes lake,Canada,60.1375,-105.8931,59.7875,60.2569,-106.4375,-105.6097
314, lake Upemba,Zaire,-8.6181,26.4125,-8.7847,-8.4986,26.2403,26.5736
315, Ferguson lake,Canada,69.3875,-104.8403,69.3153,69.5014,-106.2375,-104.2903
316, Tathlina lake,Canada,60.5542,-117.4931,60.4264,60.6625,-118.0403,-117.2458
317, Kuskokwim river,United States,60.0375,-162.3625,60.0319,60.6847,-162.7042,-162.0875
318, Keban dam,Turkey,38.6569,39.5069,38.5958,39.1431,38.6264,39.8319
319, South Henik lake,Canada,61.5347,-97.4069,61.0708,61.6569,-97.6264,-96.9347
320, Kaminuriak lake,Canada,62.8069,-95.7708,62.6014,63.3153,-96.2542,-95.1931
321, laguna Larga,Bolivia,-12.7958,-65.7569,-12.9181,-12.7458,-65.8181,-65.6681
322, lake Natron,Tanzania,-2.4153,36.0014,-2.6014,-2.1042,35.8931,36.1319
323, Churchill lake,Canada,56.0625,-108.2986,55.7319,56.1792,-108.4986,-108.0931
324, Angikuni lake,Canada,62.3903,-99.7681,62.0819,62.4625,-100.5236,-99.5569
325, lake Kyoga/Kwania,Uganda,1.6097,32.5125,1.5181,1.9569,32.2764,33.0431
326, Deschambault lake,Canada,54.6569,-103.5903,54.5486,55.0236,-103.7792,-103.1181
327, lake Geneva/lac Leman,Switzerland,46.4569,6.5847,46.2069,46.5181,6.1514,6.9292
328, Mingachevir reservoir,Azerbaijan,40.9653,46.6569,40.7903,41.0653,46.4458,47.1458
329, lago Salines Grandes,Argentina,-29.9681,-64.7181,-30.1431,-29.5681,-64.8986,-64.6653
330, Sinakharin,Thailand,14.5847,99.0514,14.4069,15.0486,98.9708,99.2014
331, ozero Lobaz,Russia,72.2875,99.7069,72.1264,72.4236,99.1097,100.0931
332, lake Towuti,Indonesia,-2.7097,121.4958,-2.9375,-2.6403,121.3569,121.6875
333, Black lake,Canada,59.2208,-105.2764,58.7875,59.3042,-105.8958,-104.9069
334, Artillery lake,Canada,63.2403,-107.7486,62.8625,63.4736,-108.4708,-107.5069
335, reservoir La Grande 4,Canada,53.8986,-73.2681,53.7764,54.1903,-73.6986,-72.8625
336, Gyaring lake/Zhaling lake,China,34.9181,97.2792,34.8014,35.0264,97.0458,97.4986
337, Stephens lake,Canada,56.3931,-94.8736,56.3069,56.5375,-95.5514,-94.5958
338, Kamchatka river,Russia,56.4236,162.7264,56.2292,56.5403,162.3986,163.1125
339, lake Hazen,Canada,81.7569,-71.5903,81.6375,81.9514,-73.1458,-68.9125
340, lake Winnebago,United States,44.0208,-88.4181,43.7986,44.2319,-88.5347,-88.2958
341, represa Emborcacao,Brazil,-18.4431,-47.8458,-18.5958,-18.2292,-48.0014,-47.5486
342, represa de Xavantes,Brazil,-23.3542,-49.6347,-23.5875,-23.0847,-49.7708,-49.4514
343, Nahuel Huapi lake,Argentina,-41.0986,-71.3125,-41.1486,-40.6958,-71.8208,-71.1542
344, Anadyr' river,Russia,64.4681,174.3792,64.3931,64.6708,174.0764,174.8069
345, Ashuanipi lake/Shabogamo lake,Canada,52.5819,-66.1208,52.3819,53.0069,-66.3958,-65.8486
346, Zzzz,Finland,62.8764,25.9875,62.5681,63.1958,25.5375,26.4486
347, Gandhi sagar,India,24.5292,75.5847,24.2125,24.6569,75.2375,75.6792
348, lake Bankim,Cameroon,6.0542,11.3097,6.0292,6.2931,11.1819,11.4903
349, Laguna de Perlas,Nicaragua,12.5014,-83.6931,12.2708,12.8208,-83.7847,-83.5431
350, Malheur lake,United States,43.3292,-118.7903,43.2181,43.4264,-119.0597,-118.6208
351, Dauphin lake,Canada,51.1903,-99.7125,51.1042,51.4542,-99.9708,-99.5569
352, Constance lake/Bodensee,Germany,47.5431,9.5097,47.4792,47.8181,8.8153,9.7514
353, lac Payne and lac Tunusuk,Canada,59.4819,-74.3569,59.2208,59.5736,-74.7375,-73.1486
354, Ngangla Ringco,China,31.5403,82.9403,31.4292,31.6653,82.8208,83.3764
355, lac Faguibine,Mali,16.7903,-3.8403,16.7042,16.8347,-4.0486,-3.7875
356, Sandy lake,Canada,53.0069,-93.0431,52.8486,53.1625,-93.6403,-92.3986
357, lacs des Loups Marins,Canada,56.5042,-73.5014,56.3125,56.6736,-74.2625,-73.1681
358, lacul Razim,Romania,44.9069,28.9486,44.6403,45.0153,28.7764,29.1458
359, rio Uatuma,Brazil,-2.6208,-58.0014,-2.6625,-2.2236,-58.8569,-57.8403
360, represa do Jurumirim,Brazil,-23.2542,-49.0625,-23.4847,-23.1597,-49.2597,-48.5819
361, Dniprodzerzhyns'ke reservoir,Ukraine,48.8403,34.0236,48.5319,49.0208,33.5125,34.5736
362, lake Sam Rayburn,United States,31.1403,-94.2153,31.0625,31.4319,-94.5542,-93.9764
363, Granville lake,Canada,56.2625,-100.6153,56.1458,56.6458,-100.9375,-99.6819
364, Kureyka river,Russia,67.0208,88.6931,66.9153,67.1736,88.2403,89.9764
365, Snowbird lake,Canada,60.6681,-102.9736,60.3681,60.9181,-103.2319,-102.6292
366, Mille Lacs lake,United States,46.2681,-93.6625,46.1125,46.3681,-93.8264,-93.4625
367, Trout lake,Canada,60.5097,-121.2764,60.3847,60.7764,-121.5847,-121.0514
368, lac Manouane,Canada,50.7792,-70.9847,50.5458,50.9819,-71.0264,-70.4514
369, Zzzz,Finland,61.5792,23.7403,61.5069,62.2431,23.5542,24.4653
370, Upper Arrow lake,Canada,50.6347,-117.8958,49.3375,51.0458,-118.2375,-117.7153
371, Tehek lake,Canada,64.9458,-95.5847,64.7542,65.0764,-96.1042,-95.1403
372, Kaptai lake,Bangladesh,22.5958,92.2042,22.4708,23.0375,92.0347,92.3847
373, Tebesjuak lake,Canada,63.7458,-98.8681,63.6097,63.9181,-99.3708,-98.5792
374, Whitesail lake and Nechako reservoir,Canada,53.7847,-126.1375,53.3847,53.8569,-127.3125,-125.6181
375, Flathead lake,United States,47.8653,-114.1181,47.6958,48.0986,-114.3486,-114.0181
376, Lokka reservoir,Finland,67.9431,27.5708,67.8153,68.1097,27.2597,28.1125
377, Naknek lake and North Arm Naknek lake,United States,58.6653,-156.2597,58.5431,58.7403,-156.4208,-155.3986
378, Sevier lake,United States,38.9792,-113.1486,38.7347,39.1097,-113.2347,-113.0014
379, Cerros Colorados Complex/embalse los Barrales and embalse Mari Menuco,Argentina,-38.5375,-68.8208,-38.6625,-38.4458,-68.9708,-68.4569
380, lake Tahoe,United States,39.1181,-120.0542,38.9292,39.2486,-120.1625,-119.9264
381, X,Suriname,4.99,-56.57,0.0,0.0,0.0,0.0
382, Qyaring lake,China,31.0681,88.4319,30.9569,31.3153,88.0375,88.5736
383, Taro lake,China,31.1431,84.0181,31.0514,31.2125,83.9264,84.3292
384, Babine lake,Canada,54.7819,-126.0319,54.4431,55.3208,-126.6403,-125.1819
385, Zzzz,Mexico,16.0458,-93.9625,15.9847,16.3042,-94.4403,-93.8569
386, lake Manantali,Mali,13.0403,-10.3514,12.8958,13.2569,-10.4486,-10.2069
387, Hjalmaren,Sweden,59.2319,15.8681,59.1347,59.3292,15.2597,16.4236
388, Nkomi lagoon,Gabon,-1.6181,9.3681,-1.7264,-1.3181,9.0208,9.5819
389, Hall lake,Canada,68.6458,-82.3514,68.5486,68.9208,-82.6847,-81.9292
390, lake Egirdir,Turkey,37.9931,30.8875,37.8431,38.2764,30.7458,30.9681
391, lac Ile-a-la-Crosse,Canada,55.5542,-107.7486,55.1819,55.9403,-108.2764,-107.6042
392, Cabonga reservoir,Canada,47.3236,-76.5153,47.0292,47.5569,-76.8014,-76.3125
393, Storsjon,Sweden,63.2236,14.2764,62.7736,63.3875,13.7375,14.8153
394, Dozois reservoir and Grand lac Victoria,Canada,47.3819,-77.1931,47.3208,47.8319,-77.6653,-76.8653
395, Princess Mary lake,Canada,63.9542,-97.5319,63.7514,64.0986,-98.0653,-97.2319
396, MacAlpine lake,Canada,66.6569,-102.8819,66.2764,66.7236,-103.1181,-102.1708
397, lake Manyara,Tanzania,-3.6208,35.8097,-3.8347,-3.3986,35.7319,35.9097
398, lake Woods,Australia,-17.8014,133.5042,-17.9236,-17.7014,133.4097,133.5792
399, Grand lake,Canada,49.1375,-57.2208,48.6403,49.3681,-58.1069,-56.8736
400, lac des Bois,Canada,66.8208,-125.2514,66.6431,67.0014,-125.5236,-124.7931
401, lago Bayano,Panama,9.1153,-78.7792,9.0458,9.2292,-78.8819,-78.4542
402, Diefenbaker lake,Canada,50.9903,-106.4681,50.6264,51.2903,-108.2514,-106.4264
403, lake Markakol,Kazakhstan,48.7403,85.7569,48.6569,48.8319,85.5292,86.0264
404, Churchill lake,Canada,56.4542,-108.4875,56.1514,56.5986,-108.5681,-107.8847
405, Montreal lake,Canada,54.3569,-105.6431,54.0486,54.5931,-105.8514,-105.5403
406, Tagish lake,Canada,60.1736,-134.3153,59.4097,60.5569,-134.7014,-133.8514
407, Sayram lake,China,44.5986,81.1653,44.4931,44.7264,80.9903,81.3681
408, Hammar,Iraq,30.7069,47.5375,30.6542,30.8597,46.7764,47.5958
409, Primrose lake,Canada,54.9236,-109.7125,54.7597,55.0292,-110.0625,-109.5264
410, Syvash lake,Ukraine,45.4181,35.1625,45.2569,45.6486,35.0153,35.4681
411, Pyramid lake,United States,40.1069,-119.5986,39.8458,40.2069,-119.7125,-119.4069
412, Franklin lake,Canada,66.9542,-95.3125,66.6847,67.1764,-96.4375,-95.0681
413, Mallery lake,Canada,63.9625,-98.4458,63.8236,64.1181,-98.6347,-98.0681
414, cienaga Grande de Santa Marta,Colombia,10.8875,-74.4069,10.7264,10.9931,-74.5181,-74.2792
415, Nam Ngum reservoir,Laos,18.5681,102.6681,18.4347,18.7875,102.4875,102.9014
416, lago Ranco,Chile,-40.2319,-72.4681,-40.3347,-40.1208,-72.5764,-72.2292
417, Bluenose lake,Canada,68.3708,-119.7042,68.2264,68.7903,-119.9014,-119.4847
418, lagune Aby,Ivory Coast,5.3097,-3.2153,5.0875,5.3736,-3.3486,-2.8542
419, Atikonak lake and lac Aticonac,Canada,52.7097,-64.6125,52.4264,53.0292,-64.7681,-64.1931
420, Mills lake,Canada,61.4847,-118.2625,61.2819,61.5764,-118.7458,-117.5681
421, lac Joseph and Kepimits lake,Canada,52.8292,-65.1792,52.6486,52.9264,-65.4792,-64.8486
422, Zzzz,Finland,62.8431,27.8181,62.3319,62.9569,27.5986,28.0625
423, lac Saint Pierre/Saint Peter lake,Canada,46.2014,-72.8236,46.0125,46.2903,-73.1847,-72.6292
424, Erichsen lake,Canada,70.6681,-80.6792,70.4625,70.7653,-81.0681,-79.5208
425, ozero Ubinskoye,Russia,55.4653,80.0653,55.3736,55.5708,79.7875,80.3347
426, Colville lake,Canada,67.1819,-125.9847,67.0319,67.3458,-126.2931,-125.6986
427, ozero Vozhe,Russia,60.7181,38.9097,60.3764,60.7708,38.8097,39.1958
428, Dall lake,United States,60.2681,-163.6458,60.1514,60.4403,-164.1514,-163.3625
429, Kenyir lake,Malaysia,5.0125,102.6236,4.8208,5.2125,102.5597,102.9069
430, Faber lake,Canada,63.8986,-117.3514,63.8181,64.0764,-117.5764,-116.9514
431, laguna Neskynpil'gyn,Russia,66.9625,-172.9181,66.8208,67.0653,-173.3986,-172.3569
432, lac Albanel,Canada,50.9042,-73.3097,50.7347,51.2625,-73.5403,-72.6069
433, ozero Keta,Russia,68.7625,90.0264,68.6653,68.8319,89.5542,91.7264
434, lake Kubenskoye,Russia,59.6181,39.4958,59.4375,59.8569,39.0653,39.7958
435, ozero Pekulneyskoye,Russia,62.6347,177.1958,62.5486,62.8625,176.9597,177.5125
436, Kyivs'ke reservoir,Ukraine,50.7847,30.4597,50.5792,51.2597,30.2958,30.5958
437, Kinbasket lake,Canada,52.1347,-118.4347,51.5264,52.7764,-119.1653,-117.3236
438, Schultz lake,Canada,64.7708,-97.4542,64.5625,64.9153,-97.8903,-96.9847
439, Mapam Yumco lake,China,30.6958,81.4708,30.5653,30.7847,81.3653,81.6125
440, rio Andira,Brazil,-2.8375,-57.0014,-3.3903,-2.7486,-57.3708,-56.8542
441, Eufaula lake,United States,35.3125,-95.5597,34.9347,35.5069,-95.9458,-95.3514
442, Govind Ballabh Pant sagar,India,24.1319,82.8375,23.9542,24.2069,82.6097,83.0597
443, lago Cardiel,Argentina,-48.9264,-71.2125,-49.0319,-48.8042,-71.3847,-71.0681
444, Ngangze lake,China,31.0681,87.1764,30.8986,31.1458,86.9764,87.3292
445, Ziway lake,Ethiopia,8.0069,38.8181,7.8569,8.1125,38.7264,38.9431
446, rio Maues-Acu and rio Marau and rio Parauari,Brazil,-3.4292,-57.7181,-4.4486,-3.3764,-57.7875,-57.1847
447, Kluane lake,Canada,61.0903,-138.4736,60.8931,61.6403,-139.0375,-138.3708
448, lago Musters,Argentina,-45.4153,-69.1819,-45.5903,-45.2236,-69.3597,-69.1069
449, Wharton lake,Canada,64.0931,-99.8625,63.8319,64.1708,-100.0069,-99.4764
450, Leech lake,United States,47.1458,-94.3875,47.0458,47.3125,-94.6708,-94.2097
451, Mirond lake and Pelican lake and Jan lake,Canada,55.1514,-102.9708,54.8347,55.2875,-103.1208,-102.5903
452, Miguel Aleman,Mexico,18.2458,-96.5403,18.1097,18.4097,-96.7125,-96.3514
453, X,Turkey,37.77,41.62,0.0,0.0,0.0,0.0
454, Molson lake,Canada,54.2181,-96.7597,54.1208,54.3153,-97.1708,-96.4819
455, White Nile,Sudan,15.1681,32.4486,14.2069,15.2569,32.1403,32.4986
456, Wulanwula lake,China,34.8653,90.3569,34.6792,34.9181,90.2486,90.7236
457, lago Gatun,Panama,9.1181,-79.9458,9.0042,9.3403,-80.0903,-79.6542
458, Bistcho lake,Canada,59.7403,-118.7319,59.6319,59.8514,-119.2097,-118.4486
459, laguna Vankarem,Russia,67.8069,-175.9625,67.5153,67.8597,-176.8597,-175.5681
460, Gariep dam,South Africa,-30.6903,25.6875,-30.7431,-30.5097,25.5042,26.1486
461, Kayrakkumskoye/Kairakum reservoir,Tajikistan,40.3153,70.1764,40.2208,40.4208,69.8042,70.3347
462, Itezhi Tezhi dam,Zambia,-15.7931,25.9431,-15.8931,-15.4736,25.7708,26.0486
463, Pulicat lake,India,13.5431,80.2069,13.3958,13.8319,80.0514,80.3292
464, Goose lake,United States,42.0097,-120.4097,41.7153,42.1097,-120.5125,-120.3208
465, Keller lake,Canada,63.9236,-121.5597,63.8264,64.0819,-121.8375,-121.3153
466, Xinanjiang reservoir,China,29.5569,118.9208,29.3875,29.7875,118.6458,119.2319
467, lac Couture,Canada,60.1347,-75.3153,59.8014,60.2569,-75.5792,-75.1153
468, Kootenay lake,Canada,49.3958,-116.7764,49.2431,50.1792,-116.9819,-116.6597
469, Netsilik lake,Canada,69.3653,-93.0403,69.0597,69.4292,-93.2958,-92.7708
470, ozero Karakul,Tajikistan,39.0431,73.3486,38.8625,39.1514,73.2597,73.5681
471, Kanivs'ke reservoir,Ukraine,49.9097,31.4875,49.7403,50.2208,30.7264,31.5792
472, ozero Nizhnee Kuyto,Russia,65.1347,31.4347,64.8458,65.2042,30.7708,32.0542
473, Shishmaref inlet,United States,66.1736,-165.9792,66.0792,66.3486,-166.2625,-165.4653
474, Pinehouse lake,Canada,55.4125,-106.6264,55.3014,55.8069,-106.8014,-106.1514
475, Tiga dam,Nigeria,11.4153,8.4069,11.3153,11.4708,8.3542,8.5931
476, lago Grande do Curuai,Brazil,-2.2042,-55.2569,-2.3097,-2.1403,-55.6875,-55.0708
477, Nezahualcoyotl,Mexico,17.1847,-93.7431,17.0181,17.2208,-93.8597,-93.3625
478, Ndogo lagoon,Gabon,-2.5292,9.8958,-2.7319,-2.4042,9.7069,10.2236
479, Zzzz,Bolivia,-13.6986,-66.8653,-13.7931,-13.6847,-66.9181,-66.8514
480, Ratchaprapha,Thailand,9.0431,98.6597,8.9514,9.2542,98.5181,98.8236
481, lough Neagh,United Kingdom,54.5931,-6.4153,54.4875,54.7514,-6.6097,-6.2319
482, Karsakuwigamak lake,Canada,56.2764,-99.5625,56.0625,56.6625,-99.8458,-99.0625
483, lake Chukchagirskoye,Russia,52.0069,136.6153,51.8792,52.1181,136.3819,136.7708
484, Hadithah dam lake,Iraq,34.2486,42.3375,34.1903,34.5319,41.5986,42.4431
485, Lagos lagoon,Nigeria,6.5181,3.4458,6.4375,6.6236,3.3736,3.9542
486, Trout lake,Canada,51.2014,-93.3208,51.0875,51.3208,-93.5014,-93.0569
487, lake Poso,Indonesia,-1.8819,120.5931,-2.0736,-1.7681,120.5236,120.7069
488, Scutari/Skadarsko lake,Yugoslavia,42.1931,19.2931,42.0542,42.3542,19.0597,19.4958
489, Dorsoidong lake,China,33.4264,89.8931,33.2347,33.5264,89.6569,90.0014
490, Teslin lake,Canada,59.8736,-132.3236,59.4931,60.4625,-133.2681,-132.0764
491, lake Aubry,Canada,67.3014,-126.3986,67.2375,67.6014,-126.8319,-126.0958
492, Manukau harbour,New Zealand,-37.0542,174.7292,-37.2375,-36.9264,174.5347,174.9292
493, lac Matagami and lac Soscumica,Canada,49.8986,-77.6903,49.7569,50.3403,-77.7875,-77.2069
